NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,TOT_EMP,A_MEAN,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
561200,Facilities Support Services,15-1122,Information Security Analysts,70,"72,600","45,070","55,610","71,560","87,090","95,920"
561200,Facilities Support Services,15-1141,Database Administrators,80,"71,130","42,020","56,090","69,490","85,800","106,120"
561300,Employment Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists","2,780","62,570","38,360","45,480","57,570","76,990","95,040"
561300,Employment Services,13-1161,Market Research Analysts and Marketing Specialists,"5,460","58,200","31,500","38,170","51,540","71,510","96,560"
561300,Employment Services,13-2031,Budget Analysts,370,"73,290","42,790","55,010","68,870","88,400","113,870"
561300,Employment Services,13-2041,Credit Analysts,260,"69,880","34,980","44,570","65,780","85,230","114,140"
561300,Employment Services,13-2051,Financial Analysts,"1,910","81,420","45,890","56,340","73,250","96,700","122,760"
561300,Employment Services,15-1121,Computer Systems Analysts,"15,590","89,040","48,070","62,960","83,580","108,970","138,780"
561300,Employment Services,15-1122,Information Security Analysts,"1,530","101,760","52,830","72,660","98,040","135,230","155,400"
561300,Employment Services,15-1141,Database Administrators,"2,840","83,100","41,270","56,110","80,790","106,370","130,820"
561300,Employment Services,15-2031,Operations Research Analysts,570,"81,440","43,040","59,110","79,950","100,570","125,140"
561300,Employment Services,15-2041,Statisticians,190,"97,090","51,790","75,410","93,440","118,860","143,010"
561400,Business Support Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",280,"57,540","35,130","42,530","53,600","69,120","89,940"
561400,Business Support Services,13-1161,Market Research Analysts and Marketing Specialists,"3,290","65,170","30,620","40,960","56,420","76,850","101,720"
561400,Business Support Services,13-2031,Budget Analysts,50,"84,020","47,100","54,240","68,710","127,520","142,600"
561400,Business Support Services,13-2041,Credit Analysts,"1,240","71,240","39,800","46,400","61,240","78,740","114,170"
561400,Business Support Services,13-2051,Financial Analysts,"1,040","66,100","38,700","45,760","58,930","78,730","101,540"
561400,Business Support Services,15-1121,Computer Systems Analysts,"2,390","74,650","42,730","54,950","70,540","90,680","115,660"
561400,Business Support Services,15-1122,Information Security Analysts,300,"73,030","40,920","52,260","67,440","90,470","112,630"
561400,Business Support Services,15-1141,Database Administrators,"1,340","73,920","41,070","52,100","70,850","94,480","115,080"
561400,Business Support Services,15-2031,Operations Research Analysts,400,"64,970","38,020","50,160","60,450","79,620","96,330"
561400,Business Support Services,15-2041,Statisticians,30,"59,550","41,040","45,270","54,480","72,410","89,790"
561500,Travel Arrangement and Reservation Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",100,"62,820","40,140","46,800","57,950","74,710","99,690"
561500,Travel Arrangement and Reservation Services,13-1161,Market Research Analysts and Marketing Specialists,"3,070","58,860","32,650","40,880","54,380","71,760","93,060"
561500,Travel Arrangement and Reservation Services,13-2031,Budget Analysts,30,"78,270","51,300","57,920","75,810","93,950","114,060"
561500,Travel Arrangement and Reservation Services,13-2051,Financial Analysts,210,"73,960","48,850","56,590","70,240","86,960","103,560"
561500,Travel Arrangement and Reservation Services,15-1121,Computer Systems Analysts,780,"79,680","41,120","53,960","72,720","95,930","123,870"
561500,Travel Arrangement and Reservation Services,15-1122,Information Security Analysts,90,"89,210","53,950","76,290","90,160","107,260","122,640"
561500,Travel Arrangement and Reservation Services,15-1141,Database Administrators,330,"77,580","37,600","52,440","76,880","101,230","120,160"
561600,Investigation and Security Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",170,"68,110","37,680","50,110","70,360","88,670","96,390"
561600,Investigation and Security Services,13-1161,Market Research Analysts and Marketing Specialists,850,"61,910","33,980","45,040","63,870","74,870","89,230"
561600,Investigation and Security Services,15-1121,Computer Systems Analysts,240,"76,730","41,650","56,220","74,910","92,720","117,410"
561600,Investigation and Security Services,15-1122,Information Security Analysts,440,*,*,*,*,*,*
561600,Investigation and Security Services,15-1141,Database Administrators,100,"76,020","39,320","48,490","73,510","97,350","121,140"
561700,Services to Buildings and Dwellings,13-1141,"Compensation, Benefits, and Job Analysis Specialists",50,"59,290","42,020","49,090","57,900","67,670","83,360"
561700,Services to Buildings and Dwellings,13-1161,Market Research Analysts and Marketing Specialists,810,"54,850","31,500","37,510","49,250","66,460","81,000"
561700,Services to Buildings and Dwellings,13-2051,Financial Analysts,70,"66,550","49,840","55,870","65,330","74,390","85,270"
561700,Services to Buildings and Dwellings,15-1141,Database Administrators,30,"71,350","47,810","53,720","64,480","84,310","113,940"
561900,Other Support Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",60,"60,520","33,320","41,990","52,640","72,260","102,610"
561900,Other Support Services,13-1161,Market Research Analysts and Marketing Specialists,"2,430","57,730","31,700","37,330","52,350","71,080","95,490"
561900,Other Support Services,13-2031,Budget Analysts,50,"73,000","50,530","56,660","69,270","87,110","104,400"
561900,Other Support Services,13-2051,Financial Analysts,110,"89,530","47,210","61,410","75,230","96,590","147,750"
561900,Other Support Services,15-1121,Computer Systems Analysts,**,"84,410","51,190","66,420","83,010","100,730","119,400"
561900,Other Support Services,15-1122,Information Security Analysts,230,"75,830","32,890","45,190","73,120","100,550","125,070"
561900,Other Support Services,15-1141,Database Administrators,260,"73,720","40,310","51,790","70,820","92,290","115,660"
561900,Other Support Services,15-2031,Operations Research Analysts,130,"77,470","42,700","59,040","76,880","93,240","114,450"
561900,Other Support Services,15-2041,Statisticians,50,"82,380","51,930","61,700","83,730","101,570","119,570"
562100,Waste Collection,13-1141,"Compensation, Benefits, and Job Analysis Specialists",40,"63,440","35,410","45,700","61,250","74,020","92,900"
562100,Waste Collection,13-1161,Market Research Analysts and Marketing Specialists,70,"62,880","39,210","50,990","58,870","70,250","92,680"
562100,Waste Collection,13-2051,Financial Analysts,50,"73,350","50,830","54,550","60,750","90,520","120,500"
562200,Waste Treatment and Disposal,13-1141,"Compensation, Benefits, and Job Analysis Specialists",40,"70,120","44,040","53,480","68,610","84,910","97,740"
562200,Waste Treatment and Disposal,13-1161,Market Research Analysts and Marketing Specialists,120,"65,440","41,130","47,940","61,980","81,340","96,020"
562200,Waste Treatment and Disposal,13-2051,Financial Analysts,90,"79,010","49,770","61,000","76,060","95,240","116,320"
562200,Waste Treatment and Disposal,15-1121,Computer Systems Analysts,70,"89,170","59,610","74,900","89,980","106,090","119,460"
562900,Remediation and Other Waste Management Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",40,"66,860","33,790","46,520","60,560","84,610","111,490"
562900,Remediation and Other Waste Management Services,13-1161,Market Research Analysts and Marketing Specialists,190,"58,500","31,690","36,490","47,670","79,320","108,030"
562900,Remediation and Other Waste Management Services,15-1121,Computer Systems Analysts,**,"95,400","64,710","81,440","102,110","113,410","120,250"
611100,Elementary and Secondary Schools,13-1141,"Compensation, Benefits, and Job Analysis Specialists","1,760","56,880","36,760","43,770","54,350","68,560","82,630"
611100,Elementary and Secondary Schools,13-1161,Market Research Analysts and Marketing Specialists,"1,030","58,160","34,370","44,170","57,250","71,110","84,600"
611100,Elementary and Secondary Schools,13-2031,Budget Analysts,"1,900","66,050","41,510","50,880","63,170","80,520","94,930"
611100,Elementary and Secondary Schools,13-2041,Credit Analysts,80,*,*,*,*,*,*
611100,Elementary and Secondary Schools,13-2051,Financial Analysts,220,"69,640","44,330","54,250","66,400","78,870","95,460"
611100,Elementary and Secondary Schools,15-1121,Computer Systems Analysts,"2,620","72,230","45,530","55,250","68,530","84,540","98,720"
611100,Elementary and Secondary Schools,15-1122,Information Security Analysts,230,"69,970","42,810","52,730","67,740","86,110","102,620"
611100,Elementary and Secondary Schools,15-1141,Database Administrators,"4,400","65,480","38,120","47,620","62,400","78,210","97,340"
611100,Elementary and Secondary Schools,15-2031,Operations Research Analysts,430,"69,180","39,940","51,660","66,280","81,360","105,800"
611100,Elementary and Secondary Schools,15-2041,Statisticians,110,"64,900","47,260","55,390","64,900","75,150","85,240"
611200,Junior Colleges,13-1141,"Compensation, Benefits, and Job Analysis Specialists",500,"58,760","37,620","46,340","56,490","70,150","85,420"
611200,Junior Colleges,13-1161,Market Research Analysts and Marketing Specialists,690,"54,470","31,730","39,170","51,400","66,750","81,850"
611200,Junior Colleges,13-2031,Budget Analysts,550,"67,320","42,700","51,970","64,660","80,440","95,880"
611200,Junior Colleges,13-2051,Financial Analysts,120,"68,470","42,200","52,010","66,550","77,760","92,370"
611200,Junior Colleges,15-1121,Computer Systems Analysts,"1,260","68,080","43,140","53,820","67,140","79,680","95,730"
611200,Junior Colleges,15-1122,Information Security Analysts,220,"67,650","39,980","51,110","63,660","81,860","105,120"
611200,Junior Colleges,15-1141,Database Administrators,770,"65,060","37,940","46,990","61,850","78,840","100,170"
611200,Junior Colleges,15-2031,Operations Research Analysts,190,"61,530","38,560","45,440","57,150","73,570","93,650"
611200,Junior Colleges,15-2041,Statisticians,80,"59,230","36,590","44,430","54,710","71,080","95,750"
611300,"Colleges, Universities, and Professional Schools",13-1141,"Compensation, Benefits, and Job Analysis Specialists","2,270","59,980","38,620","45,390","56,520","71,360","89,320"
611300,"Colleges, Universities, and Professional Schools",13-1161,Market Research Analysts and Marketing Specialists,"5,210","55,310","33,570","41,450","52,180","66,210","81,870"
611300,"Colleges, Universities, and Professional Schools",13-2031,Budget Analysts,"4,890","63,610","41,260","49,310","59,920","75,510","93,260"
611300,"Colleges, Universities, and Professional Schools",13-2041,Credit Analysts,70,"55,520","40,890","44,990","51,880","60,890","74,230"
611300,"Colleges, Universities, and Professional Schools",13-2051,Financial Analysts,"3,320","73,160","48,180","56,540","69,180","85,570","105,710"
611300,"Colleges, Universities, and Professional Schools",15-1121,Computer Systems Analysts,"12,320","73,920","48,930","57,750","71,590","88,550","103,560"
611300,"Colleges, Universities, and Professional Schools",15-1122,Information Security Analysts,"1,730","79,990","46,620","58,190","76,740","95,940","122,670"
611300,"Colleges, Universities, and Professional Schools",15-1141,Database Administrators,"5,230","70,450","42,530","53,380","67,700","86,600","105,040"
611300,"Colleges, Universities, and Professional Schools",15-2031,Operations Research Analysts,"2,710","56,600","33,610","40,990","51,400","68,720","87,700"
611300,"Colleges, Universities, and Professional Schools",15-2041,Statisticians,"2,020","71,750","43,620","54,120","68,350","86,290","108,550"
611400,Business Schools and Computer and Management Training,13-1141,"Compensation, Benefits, and Job Analysis Specialists",30,"68,470","34,900","43,920","64,750","91,450","107,060"
611400,Business Schools and Computer and Management Training,13-1161,Market Research Analysts and Marketing Specialists,820,"57,850","31,000","41,340","54,880","72,670","91,180"
611400,Business Schools and Computer and Management Training,13-2031,Budget Analysts,40,"55,210","40,390","43,340","48,240","67,060","84,060"
611400,Business Schools and Computer and Management Training,13-2051,Financial Analysts,**,"83,060","56,410","76,870","88,020","95,580","100,490"
611400,Business Schools and Computer and Management Training,15-1121,Computer Systems Analysts,440,"80,840","52,630","64,130","78,220","93,780","116,160"
611400,Business Schools and Computer and Management Training,15-1122,Information Security Analysts,30,"84,230","43,760","57,370","87,410","113,320","122,350"
611400,Business Schools and Computer and Management Training,15-1141,Database Administrators,100,"67,690","37,910","50,650","61,860","76,890","104,990"
611500,Technical and Trade Schools,13-1161,Market Research Analysts and Marketing Specialists,470,"56,580","29,200","38,360","50,620","70,420","90,830"
611500,Technical and Trade Schools,13-2031,Budget Analysts,**,"51,410","31,540","36,920","47,620","63,950","77,350"
611500,Technical and Trade Schools,13-2051,Financial Analysts,30,"61,910","45,130","54,210","64,370","72,350","77,140"
611500,Technical and Trade Schools,15-1121,Computer Systems Analysts,150,"75,020","38,640","53,550","72,870","93,910","117,030"
611500,Technical and Trade Schools,15-1122,Information Security Analysts,**,"90,390","65,410","72,140","89,970","111,800","121,190"
611500,Technical and Trade Schools,15-1141,Database Administrators,100,"55,720","35,430","44,610","53,690","63,330","78,510"
611600,Other Schools and Instruction,13-1161,Market Research Analysts and Marketing Specialists,"1,270","48,780","24,780","32,350","45,600","59,360","74,200"
611600,Other Schools and Instruction,13-2031,Budget Analysts,**,"54,770","49,810","51,980","55,580","59,190","61,350"
611600,Other Schools and Instruction,13-2051,Financial Analysts,50,"52,440","35,520","42,320","52,080","61,530","72,770"
611600,Other Schools and Instruction,15-1121,Computer Systems Analysts,60,"68,570","38,020","51,090","68,280","86,680","97,050"
611600,Other Schools and Instruction,15-1141,Database Administrators,70,"71,880","34,140","45,310","67,430","102,980","114,710"
611700,Educational Support Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",130,"60,560","37,710","43,680","54,840","76,840","90,020"
611700,Educational Support Services,13-1161,Market Research Analysts and Marketing Specialists,"1,140","54,070","27,550","37,040","48,850","64,810","87,590"
611700,Educational Support Services,13-2031,Budget Analysts,50,"69,650","46,650","55,480","66,230","75,690","110,670"
611700,Educational Support Services,13-2051,Financial Analysts,140,"78,000","51,940","59,600","73,840","92,840","111,590"
611700,Educational Support Services,15-1121,Computer Systems Analysts,790,"80,380","50,200","64,000","77,680","95,660","116,700"
611700,Educational Support Services,15-1122,Information Security Analysts,40,"88,650","45,030","62,730","95,360","112,720","122,960"
611700,Educational Support Services,15-1141,Database Administrators,270,"74,730","45,960","54,990","71,050","91,350","115,360"
611700,Educational Support Services,15-2031,Operations Research Analysts,130,"88,690","46,870","64,590","82,490","114,020","143,510"
611700,Educational Support Services,15-2041,Statisticians,200,"71,500","41,830","49,610","68,240","87,650","114,190"
621100,Offices of Physicians,13-1141,"Compensation, Benefits, and Job Analysis Specialists",570,"56,560","32,290","40,420","51,920","68,970","86,240"
621100,Offices of Physicians,13-1161,Market Research Analysts and Marketing Specialists,"1,910","53,840","30,670","37,620","48,380","65,590","86,770"
621100,Offices of Physicians,13-2031,Budget Analysts,160,"69,460","50,320","54,940","62,850","80,210","101,140"
621100,Offices of Physicians,13-2051,Financial Analysts,"1,160","70,240","43,910","54,870","68,140","81,690","98,530"
621100,Offices of Physicians,15-1121,Computer Systems Analysts,"1,570","80,320","44,880","56,300","73,900","94,910","122,030"
621100,Offices of Physicians,15-1122,Information Security Analysts,160,"82,050","46,360","63,160","85,990","97,880","113,540"
621100,Offices of Physicians,15-1141,Database Administrators,460,"70,810","41,800","52,580","65,500","86,530","106,840"
621100,Offices of Physicians,15-2031,Operations Research Analysts,170,"63,880","40,970","48,910","59,120","76,160","92,240"
621100,Offices of Physicians,15-2041,Statisticians,170,"93,820","52,950","66,930","92,850","118,880","141,690"
621200,Offices of Dentists,13-1161,Market Research Analysts and Marketing Specialists,760,"42,010","27,040","33,420","38,700","49,910","60,300"
621300,Offices of Other Health Practitioners,13-1141,"Compensation, Benefits, and Job Analysis Specialists",50,"62,680","33,990","39,820","57,830","87,160","97,330"
621300,Offices of Other Health Practitioners,13-1161,Market Research Analysts and Marketing Specialists,"1,190","46,660","23,510","31,460","41,090","58,710","78,790"
621300,Offices of Other Health Practitioners,15-1121,Computer Systems Analysts,70,"69,030","28,580","48,300","71,170","87,850","101,960"
621300,Offices of Other Health Practitioners,15-1141,Database Administrators,40,"78,910","40,990","49,630","84,600","101,300","116,120"
621400,Outpatient Care Centers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",250,"57,850","33,830","42,780","56,460","71,620","85,490"
621400,Outpatient Care Centers,13-1161,Market Research Analysts and Marketing Specialists,620,"56,490","31,410","39,040","52,430","71,160","89,700"
621400,Outpatient Care Centers,13-2031,Budget Analysts,120,"71,850","50,190","56,860","68,640","85,250","100,050"
621400,Outpatient Care Centers,13-2051,Financial Analysts,430,"78,030","46,580","57,180","72,480","90,730","112,870"
621400,Outpatient Care Centers,15-1121,Computer Systems Analysts,850,"76,790","48,860","59,400","73,880","91,290","109,520"
621400,Outpatient Care Centers,15-1122,Information Security Analysts,50,"79,400","44,180","60,310","83,260","96,840","114,710"
621400,Outpatient Care Centers,15-1141,Database Administrators,590,"78,740","41,050","57,470","79,340","99,940","118,690"
621400,Outpatient Care Centers,15-2011,Actuaries,40,"96,930","46,320","61,290","97,440","124,470","151,830"
621400,Outpatient Care Centers,15-2031,Operations Research Analysts,120,"76,260","52,470","60,910","74,430","91,300","106,430"
621400,Outpatient Care Centers,15-2041,Statisticians,220,"84,700","56,210","71,580","86,270","96,760","112,500"
621500,Medical and Diagnostic Laboratories,13-1141,"Compensation, Benefits, and Job Analysis Specialists",60,"57,070","34,900","41,170","52,390","69,740","90,420"
621500,Medical and Diagnostic Laboratories,13-1161,Market Research Analysts and Marketing Specialists,950,"62,900","35,600","44,440","59,540","78,820","96,020"
621500,Medical and Diagnostic Laboratories,13-2051,Financial Analysts,150,"83,350","53,770","62,780","75,640","92,080","113,800"
621500,Medical and Diagnostic Laboratories,15-1121,Computer Systems Analysts,420,"74,440","44,990","55,940","70,600","90,200","113,200"
621500,Medical and Diagnostic Laboratories,15-1141,Database Administrators,150,"77,760","43,930","54,770","73,750","100,530","118,710"
621500,Medical and Diagnostic Laboratories,15-2041,Statisticians,30,"82,330","54,890","64,360","74,250","93,810","126,230"
621600,Home Health Care Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",170,"58,540","30,150","37,730","54,470","75,820","97,930"
621600,Home Health Care Services,13-1161,Market Research Analysts and Marketing Specialists,"1,690","57,170","33,150","40,830","53,470","70,390","89,720"
621600,Home Health Care Services,13-2051,Financial Analysts,100,"70,000","47,200","55,050","66,050","77,650","96,920"
621600,Home Health Care Services,15-1121,Computer Systems Analysts,290,"75,730","44,950","56,690","73,600","93,790","111,960"
621600,Home Health Care Services,15-1141,Database Administrators,90,"68,910","41,910","49,280","67,630","85,480","99,050"
621600,Home Health Care Services,15-2041,Statisticians,60,"70,550","42,840","51,620","66,100","91,030","99,530"
621900,Other Ambulatory Health Care Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",70,"56,220","37,290","44,840","55,430","65,780","74,830"
621900,Other Ambulatory Health Care Services,13-1161,Market Research Analysts and Marketing Specialists,570,"54,070","33,980","42,140","51,880","62,170","76,510"
621900,Other Ambulatory Health Care Services,13-2051,Financial Analysts,110,"72,420","51,510","58,680","71,210","86,420","97,350"
621900,Other Ambulatory Health Care Services,15-1121,Computer Systems Analysts,170,"76,910","51,060","61,080","78,030","92,540","105,940"
621900,Other Ambulatory Health Care Services,15-1141,Database Administrators,130,"74,740","43,730","56,210","73,250","91,330","110,610"
621900,Other Ambulatory Health Care Services,15-2031,Operations Research Analysts,40,"58,090","30,180","43,830","55,630","75,370","88,110"
622100,General Medical and Surgical Hospitals,13-1141,"Compensation, Benefits, and Job Analysis Specialists","3,080","61,880","39,750","47,550","59,430","74,050","90,650"
622100,General Medical and Surgical Hospitals,13-1161,Market Research Analysts and Marketing Specialists,"2,760","61,500","38,740","46,710","58,630","73,810","90,710"
622100,General Medical and Surgical Hospitals,13-2031,Budget Analysts,"1,300","69,950","43,460","54,670","68,620","83,840","97,820"
622100,General Medical and Surgical Hospitals,13-2041,Credit Analysts,160,"69,360","30,330","44,150","65,410","85,560","112,450"
622100,General Medical and Surgical Hospitals,13-2051,Financial Analysts,"4,590","69,640","44,710","54,500","67,420","82,220","97,030"
622100,General Medical and Surgical Hospitals,15-1121,Computer Systems Analysts,"16,330","76,570","49,940","60,240","74,760","91,600","109,070"
622100,General Medical and Surgical Hospitals,15-1122,Information Security Analysts,"2,410","74,160","44,920","56,100","71,820","90,730","109,570"
622100,General Medical and Surgical Hospitals,15-1141,Database Administrators,"3,300","75,730","45,720","58,230","75,030","92,470","110,030"
622100,General Medical and Surgical Hospitals,15-2011,Actuaries,60,"85,800","53,700","66,880","82,460","102,800","123,510"
622100,General Medical and Surgical Hospitals,15-2031,Operations Research Analysts,"1,710","63,080","30,950","42,810","61,340","78,500","96,470"
622100,General Medical and Surgical Hospitals,15-2041,Statisticians,"1,080","74,950","45,550","59,040","73,210","90,660","109,680"
622200,Psychiatric and Substance Abuse Hospitals,13-1141,"Compensation, Benefits, and Job Analysis Specialists",90,"57,920","35,330","44,460","58,430","71,910","79,640"
622200,Psychiatric and Substance Abuse Hospitals,13-1161,Market Research Analysts and Marketing Specialists,230,"57,500","38,950","44,680","54,170","66,500","80,730"
622200,Psychiatric and Substance Abuse Hospitals,13-2051,Financial Analysts,40,"62,900","36,820","51,240","64,140","74,710","88,100"
622200,Psychiatric and Substance Abuse Hospitals,15-1121,Computer Systems Analysts,190,"65,000","41,370","52,480","65,380","77,000","90,120"
622200,Psychiatric and Substance Abuse Hospitals,15-1122,Information Security Analysts,30,"67,670","38,170","51,360","66,870","80,920","97,390"
622200,Psychiatric and Substance Abuse Hospitals,15-1141,Database Administrators,60,"52,700","29,270","35,850","50,680","65,750","81,690"
622200,Psychiatric and Substance Abuse Hospitals,15-2031,Operations Research Analysts,**,"88,150","36,630","45,680","75,910","131,490","169,540"
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,13-1141,"Compensation, Benefits, and Job Analysis Specialists",110,"69,960","44,500","53,160","65,970","80,940","100,020"
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,13-1161,Market Research Analysts and Marketing Specialists,330,"64,090","41,340","51,900","61,670","76,310","91,140"
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,13-2031,Budget Analysts,130,"75,990","54,110","64,070","73,590","88,660","104,370"
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,13-2051,Financial Analysts,210,"76,350","51,900","61,570","74,550","89,990","103,910"
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,15-1121,Computer Systems Analysts,960,"84,600","56,420","68,220","84,050","100,480","118,160"
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,15-1122,Information Security Analysts,70,"91,650","56,160","75,090","91,850","112,780","131,820"
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,15-1141,Database Administrators,300,"76,580","45,550","55,800","71,590","96,360","118,660"
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,15-2031,Operations Research Analysts,**,"70,350","42,400","52,540","67,490","82,270","108,780"
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,15-2041,Statisticians,**,"67,700","35,130","45,120","67,580","84,600","104,060"
623100,Nursing Care Facilities (Skilled Nursing Facilities),13-1141,"Compensation, Benefits, and Job Analysis Specialists",610,"55,910","39,480","45,390","54,420","64,290","76,290"
623100,Nursing Care Facilities (Skilled Nursing Facilities),13-1161,Market Research Analysts and Marketing Specialists,"2,460","54,010","33,840","41,530","51,150","63,620","77,440"
623100,Nursing Care Facilities (Skilled Nursing Facilities),13-2051,Financial Analysts,110,"66,500","45,010","53,890","64,770","75,550","96,100"
623100,Nursing Care Facilities (Skilled Nursing Facilities),15-1121,Computer Systems Analysts,70,"69,950","45,660","53,780","68,080","83,270","94,820"
623100,Nursing Care Facilities (Skilled Nursing Facilities),15-1141,Database Administrators,50,"71,900","42,900","55,500","68,750","82,820","101,660"
623200,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",13-1141,"Compensation, Benefits, and Job Analysis Specialists",250,"47,200","20,130","36,930","46,080","57,920","72,510"
623200,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",13-1161,Market Research Analysts and Marketing Specialists,500,"56,130","31,900","41,100","53,970","70,400","85,070"
623200,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",15-1121,Computer Systems Analysts,30,"74,220","47,800","55,480","67,420","87,310","129,010"
623200,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",15-1141,Database Administrators,70,"58,720","31,920","41,150","53,990","70,250","96,180"
623300,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,13-1141,"Compensation, Benefits, and Job Analysis Specialists",150,"51,230","35,080","41,550","50,460","58,580","69,390"
623300,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,13-1161,Market Research Analysts and Marketing Specialists,"2,780","52,090","33,160","40,190","48,530","60,760","75,500"
623900,Other Residential Care Facilities,13-1141,"Compensation, Benefits, and Job Analysis Specialists",60,"51,080","33,280","38,030","48,170","60,210","77,030"
623900,Other Residential Care Facilities,13-1161,Market Research Analysts and Marketing Specialists,220,"50,570","31,070","40,610","47,960","60,750","74,120"
623900,Other Residential Care Facilities,15-1141,Database Administrators,40,"59,700","35,750","48,940","58,880","71,970","82,580"
624100,Individual and Family Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",430,"52,190","31,180","38,040","47,960","63,370","77,540"
624100,Individual and Family Services,13-1161,Market Research Analysts and Marketing Specialists,"1,090","49,690","28,000","34,730","46,120","62,050","75,990"
624100,Individual and Family Services,13-2031,Budget Analysts,110,"59,440","34,910","41,950","54,590","71,500","98,320"
624100,Individual and Family Services,13-2051,Financial Analysts,170,"64,680","42,470","50,370","59,750","81,710","94,780"
624100,Individual and Family Services,15-1121,Computer Systems Analysts,300,"62,900","36,910","49,240","61,170","75,980","91,720"
624100,Individual and Family Services,15-1122,Information Security Analysts,40,"84,330","34,520","61,660","90,450","110,320","122,730"
624100,Individual and Family Services,15-1141,Database Administrators,320,"58,110","35,050","41,850","52,640","70,610","95,320"
624100,Individual and Family Services,15-2041,Statisticians,50,"64,680","41,350","50,890","62,490","83,120","91,260"
624200,"Community Food and Housing, and Emergency and Other Relief Services",13-1141,"Compensation, Benefits, and Job Analysis Specialists",80,"56,410","35,890","42,330","52,800","67,650","80,490"
624200,"Community Food and Housing, and Emergency and Other Relief Services",13-1161,Market Research Analysts and Marketing Specialists,340,"55,640","32,730","40,570","49,750","69,680","86,600"
624200,"Community Food and Housing, and Emergency and Other Relief Services",13-2051,Financial Analysts,90,"69,500","43,600","54,430","67,030","79,990","94,260"
624200,"Community Food and Housing, and Emergency and Other Relief Services",15-1121,Computer Systems Analysts,50,"80,070","50,040","66,070","82,900","93,570","102,220"
624200,"Community Food and Housing, and Emergency and Other Relief Services",15-1141,Database Administrators,110,"52,750","30,300","39,770","47,950","62,850","81,110"
624300,Vocational Rehabilitation Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",220,"51,900","34,000","40,260","47,350","60,890","76,650"
624300,Vocational Rehabilitation Services,13-1161,Market Research Analysts and Marketing Specialists,330,"50,570","32,570","38,430","47,010","58,720","74,980"
624300,Vocational Rehabilitation Services,13-2031,Budget Analysts,40,"66,700","36,470","46,690","64,170","85,880","99,550"
624300,Vocational Rehabilitation Services,13-2051,Financial Analysts,110,"73,380","49,960","55,970","66,840","84,920","115,320"
624300,Vocational Rehabilitation Services,15-1121,Computer Systems Analysts,160,"70,440","34,250","42,860","61,560","92,210","128,720"
624300,Vocational Rehabilitation Services,15-1122,Information Security Analysts,50,"96,520","42,120","65,480","91,670","125,530","151,530"
624300,Vocational Rehabilitation Services,15-1141,Database Administrators,210,"52,160","31,040","37,450","45,980","61,520","84,500"
624400,Child Day Care Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",**,"46,410","33,450","36,520","50,020","55,780","59,240"
624400,Child Day Care Services,13-1161,Market Research Analysts and Marketing Specialists,40,"44,310","32,420","38,060","44,330","51,570","58,490"
711100,Performing Arts Companies,13-1141,"Compensation, Benefits, and Job Analysis Specialists",30,"62,060","41,500","50,960","60,360","75,090","89,270"
711100,Performing Arts Companies,13-1161,Market Research Analysts and Marketing Specialists,980,"47,980","27,280","33,580","43,140","56,720","77,100"
711200,Spectator Sports,13-1141,"Compensation, Benefits, and Job Analysis Specialists",50,"73,120","47,370","56,360","71,110","90,230","106,110"
711200,Spectator Sports,13-1161,Market Research Analysts and Marketing Specialists,"1,110","55,830","25,510","35,320","49,660","71,180","94,950"
711200,Spectator Sports,15-1121,Computer Systems Analysts,40,"79,090","45,170","54,320","74,370","99,350","123,160"
711300,"Promoters of Performing Arts, Sports, and Similar Events",13-1141,"Compensation, Benefits, and Job Analysis Specialists",30,"68,000","40,260","46,750","65,990","81,390","102,720"
